-879.169443392
-244.822107256
-524.755463137
-161.854110042
-208.909906079
-263.917381383
-288.433884286
-580.571292209
-904.608875473
-67.1573695365
-59.6945156457
-497.402205962
-66.042432723
-246.611136065
-266.591072652
-236.039559555
-196.135801762
-148.277420144
-666.849295686
-184.561672493
-845.239285179
-370.253564779
-160.207873015
-36.3715245721
-178.730438569
-198.092482481
-284.719039142
-367.111965457
-208.232968908
-181.305698279
-176.352831493
-259.198342681
-446.01854207
-487.642934651
-181.426628965
-219.035233276
-445.387996945
-240.233952414
-388.044998257
-261.772805364
-807.095272697
-185.925510833
-386.293583705
-549.205079806
-362.858629588
-548.63969772
-458.37117312
-289.997691862
-195.237810352
-207.040729771
-360.041671662
-248.44180152
-612.037664066
-112.186077326
-424.877621575
-197.77858622
-437.406201571
-310.783306585
-188.110385862
-408.606345623
-156.345477379
-248.07992391
-1052.84949763
-289.555921556
-170.645266777
-154.560019645
-254.774260745
-859.912096716
-751.700710807
-178.423904558
-211.480188204
-168.835013826
-400.094422966
-165.634460044
-641.152417
-377.995059596
-434.94866692
-186.994386376
-399.946578826
-168.169205979
-959.153475816
-453.404300724
-237.956268274
-862.721832194
-214.695595255
-306.363302749
-241.936794453
-275.696315411
-504.25169224
-212.519587704
-435.105109763
-212.710138071
-335.820925697
-273.200883092
-234.984316592
-167.622440851
-370.685685416
-458.668750413
-305.170306385
-607.037441439
-402.121049247
-517.509148602
-422.913454991
-408.169366811
-561.7575733
-193.89532468
-574.005569572
-313.67657331
-530.710182189
-153.115674814
-282.233074215
-584.934040624
-344.863045957
-387.48720849
-222.894496407
-315.258790758
-370.380863599
-803.019243941
-170.838326719
-387.540425694
-205.074799153
-157.125617502
-163.452386176
-342.819310936
-302.857762553
-183.673991505
-148.319343692
-179.138920569
-821.049594511
-180.784790529
-191.423027093
-147.038127648
-611.008615648
-253.145071782
-261.512382905
-133.54694798
-318.647084652
-147.853024392
-246.03511064
-250.691849918
-183.779199232
-503.281964461
-284.202962741
-243.455033062
-235.159633256
-193.607850839
-281.597529953
-714.219797088
-186.79618146
-429.623903416
-632.146131332
-445.100847848
-168.031021334
-486.755333784
-365.083476756
-343.151299926
-486.472443545
-184.167037569
-401.680855883
-205.55805297
-255.607456872
-247.378547586
-267.074999148
-520.178036317
-150.441137187
-195.896991035
-270.981677485
-348.937177782
-440.618224079
-166.462858352
-204.424117386
-183.158265237
-297.189745954
-209.26432921
-226.074606738
-885.833898923
-526.591735199
-266.171589747
-354.851350653
-423.143570011
-440.097164324
-604.596655989
-256.952722193
-195.266916191
-167.985717485
-341.284359128
-375.156851319
-337.225987116
-498.817024843
-204.102343555
-432.657895907
-350.44279484
-102.684819387
-172.826413418
-280.38826047
-203.370411294
-508.679274742
-241.781179512
-353.876670898
-143.241475923
